# wl (nm) 5 mu angles 
# mu= 0.0 0.5 0.7071067811865476 0.8660254037844386 1.0 
5.89436279e+02 0.00000000e+00 2.68372360e+07 3.07028005e+07 3.31907014e+07 3.50321217e+07
5.89438660e+02 0.00000000e+00 2.68370560e+07 3.07025709e+07 3.31904382e+07 3.50318331e+07
5.89441101e+02 0.00000000e+00 2.68368724e+07 3.07023366e+07 3.31901697e+07 3.50315386e+07
5.89443481e+02 0.00000000e+00 2.68366961e+07 3.07021116e+07 3.31899118e+07 3.50312558e+07
5.89445862e+02 0.00000000e+00 2.68365161e+07 3.07018820e+07 3.31896486e+07 3.50309672e+07
5.89448303e+02 0.00000000e+00 2.68363324e+07 3.07016476e+07 3.31893800e+07 3.50306727e+07
5.89450684e+02 0.00000000e+00 2.68361525e+07 3.07014180e+07 3.31891168e+07 3.50303840e+07
5.89453125e+02 0.00000000e+00 2.68359688e+07 3.07011836e+07 3.31888483e+07 3.50300895e+07
5.89455505e+02 0.00000000e+00 2.68357889e+07 3.07009540e+07 3.31885851e+07 3.50298009e+07
5.89457886e+02 0.00000000e+00 2.68355792e+07 3.07006920e+07 3.31882889e+07 3.50294791e+07
5.89460327e+02 0.00000000e+00 2.68353088e+07 3.07003633e+07 3.31879239e+07 3.50290879e+07
5.89462708e+02 0.00000000e+00 2.68350492e+07 3.07000477e+07 3.31875734e+07 3.50287122e+07
5.89465149e+02 0.00000000e+00 2.68347787e+07 3.06997189e+07 3.31872084e+07 3.50283209e+07
5.89467529e+02 0.00000000e+00 2.68345137e+07 3.06993967e+07 3.31868507e+07 3.50279375e+07
5.89469910e+02 0.00000000e+00 2.68342487e+07 3.06990745e+07 3.31864930e+07 3.50275540e+07
5.89472351e+02 0.00000000e+00 2.68339783e+07 3.06987458e+07 3.31861280e+07 3.50271627e+07
5.89474731e+02 0.00000000e+00 2.68337187e+07 3.06984302e+07 3.31857775e+07 3.50267871e+07
5.89477173e+02 0.00000000e+00 2.68334482e+07 3.06981014e+07 3.31854125e+07 3.50263958e+07
5.89479553e+02 0.00000000e+00 2.68331832e+07 3.06977792e+07 3.31850548e+07 3.50260124e+07
5.89481934e+02 0.00000000e+00 2.68329182e+07 3.06974571e+07 3.31846971e+07 3.50256289e+07
5.89484375e+02 0.00000000e+00 2.68326478e+07 3.06971283e+07 3.31843321e+07 3.50252376e+07
5.89486755e+02 0.00000000e+00 2.68323827e+07 3.06968061e+07 3.31839744e+07 3.50248542e+07
5.89489197e+02 0.00000000e+00 2.68321123e+07 3.06964773e+07 3.31836093e+07 3.50244629e+07
5.89491577e+02 0.00000000e+00 2.68318473e+07 3.06961552e+07 3.31832516e+07 3.50240794e+07
5.89493958e+02 0.00000000e+00 2.68315877e+07 3.06958396e+07 3.31829012e+07 3.50237038e+07
5.89496399e+02 0.00000000e+00 2.68313173e+07 3.06955108e+07 3.31825362e+07 3.50233125e+07
5.89498779e+02 0.00000000e+00 2.68310522e+07 3.06951886e+07 3.31821785e+07 3.50229290e+07
5.89501221e+02 0.00000000e+00 2.68307818e+07 3.06948598e+07 3.31818135e+07 3.50225378e+07
5.89503601e+02 0.00000000e+00 2.68305168e+07 3.06945377e+07 3.31814557e+07 3.50221543e+07
5.89506042e+02 0.00000000e+00 2.68302464e+07 3.06942089e+07 3.31810907e+07 3.50217630e+07
5.89508423e+02 0.00000000e+00 2.68299867e+07 3.06938933e+07 3.31807403e+07 3.50213874e+07
5.89510803e+02 0.00000000e+00 2.68297217e+07 3.06935711e+07 3.31803826e+07 3.50210039e+07
